Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
1842.930054,1393.850952,0.767746,0.767746,1393.850952,NaN,NaN,0.767765,0.000000,0.767746
1842.940063,1394.358398,0.767750,0.767750,1394.358398,NaN,NaN,0.767769,0.000000,0.767750
1842.950073,1394.343018,0.767754,0.767754,1394.343018,NaN,NaN,0.767773,0.000000,0.767754
1842.960083,1394.542969,0.767757,0.767757,1394.542969,NaN,NaN,0.767776,0.000000,0.767757
1842.970093,1393.943237,0.767761,0.767761,1393.943237,NaN,NaN,0.767780,0.000000,0.767761
1842.980103,1393.758667,0.767765,0.767765,1393.758667,NaN,NaN,0.767788,0.000000,0.767765
1842.990112,1394.389160,0.767769,0.767769,1394.389160,NaN,NaN,0.767796,0.000000,0.767769
1843.000122,1393.850952,0.767773,0.767773,1393.850952,NaN,NaN,0.767796,0.000000,0.767773
1843.010132,1394.158569,0.767776,0.767776,1394.158569,NaN,NaN,0.767803,0.000000,0.767776
1843.020142,1394.527588,0.767780,0.767780,1394.527588,NaN,NaN,0.767807,0.000000,0.767780
1843.030029,1394.358398,0.767788,0.767788,1394.358398,NaN,NaN,0.767811,0.000000,0.767788
1843.040039,1395.111938,0.767792,0.767792,1395.111938,NaN,NaN,0.767815,0.000000,0.767792
1843.050049,1394.296875,0.767796,0.767796,1394.296875,NaN,NaN,0.767818,0.000000,0.767796
1843.060059,1394.696777,0.767803,0.767803,1394.696777,NaN,NaN,0.767822,0.000000,0.767803
1843.070068,1394.389160,0.767803,0.767803,1394.389160,NaN,NaN,0.767826,0.000000,0.767803
1843.080078,1393.804810,0.767811,0.767811,1393.804810,NaN,NaN,0.767830,0.000000,0.767811
1843.090088,1393.958618,0.767815,0.767815,1393.958618,NaN,NaN,0.767834,0.000000,0.767815
1843.100098,1393.850952,0.767818,0.767818,1393.850952,NaN,NaN,0.767838,0.000000,0.767818
1843.110107,1394.127808,0.767822,0.767822,1394.127808,NaN,NaN,0.767841,0.000000,0.767822
1843.120117,1394.066284,0.767826,0.767826,1394.066284,NaN,NaN,0.767845,0.000000,0.767826
1843.130127,1393.973999,0.767830,0.767830,1393.973999,NaN,NaN,0.767849,0.000000,0.767830
1843.140137,1395.035034,0.767834,0.767834,1395.035034,NaN,NaN,0.767853,0.000000,0.767834
1843.150146,1394.835205,0.767838,0.767838,1394.835205,NaN,NaN,0.767857,0.000000,0.767838
1843.160034,1394.681396,0.767841,0.767841,1394.681396,NaN,NaN,0.767864,0.000000,0.767841
1843.170044,1394.312256,0.767845,0.767845,1394.312256,NaN,NaN,0.767864,0.000000,0.767845
1843.180054,1394.435303,0.767849,0.767849,1394.435303,NaN,NaN,0.767872,0.000000,0.767849
1843.190063,1394.173950,0.767853,0.767853,1394.173950,NaN,NaN,0.767876,0.000000,0.767853
1843.200073,1394.435303,0.767857,0.767857,1394.435303,NaN,NaN,0.767879,0.000000,0.767857
1843.210083,1395.296509,0.767860,0.767860,1395.296509,NaN,NaN,0.767883,0.000000,0.767860
1843.220093,1394.804443,0.767864,0.767864,1394.804443,NaN,NaN,0.767887,0.000000,0.767864
1843.230103,1394.435303,0.767872,0.767872,1394.435303,NaN,NaN,0.767891,0.000000,0.767872
1843.240112,1394.911987,0.767872,0.767872,1394.911987,NaN,NaN,0.767895,0.000000,0.767872
1843.250122,1394.404541,0.767879,0.767879,1394.404541,NaN,NaN,0.767899,0.000000,0.767879
1843.260132,1394.496826,0.767883,0.767883,1394.496826,NaN,NaN,0.767902,0.000000,0.767883
1843.270142,1394.435303,0.767887,0.767887,1394.435303,NaN,NaN,0.767910,0.000000,0.767887
1843.280029,1394.512207,0.767891,0.767891,1394.512207,NaN,NaN,0.767914,0.000000,0.767891
1843.290039,1394.573730,0.767895,0.767895,1394.573730,NaN,NaN,0.767918,0.000000,0.767895
1843.300049,1394.419922,0.767899,0.767899,1394.419922,NaN,NaN,0.767921,0.000000,0.767899
1843.310059,1394.835205,0.767902,0.767902,1394.835205,NaN,NaN,0.767925,0.000000,0.767902
1843.320068,1394.758301,0.767910,0.767910,1394.758301,NaN,NaN,0.767929,0.000000,0.767910
1843.330078,1394.789062,0.767914,0.767914,1394.789062,NaN,NaN,0.767937,0.000000,0.767914
1843.340088,1394.481445,0.767918,0.767918,1394.481445,NaN,NaN,0.767937,0.000000,0.767918
1843.350098,1394.404541,0.767921,0.767921,1394.404541,NaN,NaN,0.767944,0.000000,0.767921
1843.360107,1394.804443,0.767925,0.767925,1394.804443,NaN,NaN,0.767948,0.000000,0.767925
1843.370117,1394.835205,0.767929,0.767929,1394.835205,NaN,NaN,0.767952,0.000000,0.767929
1843.380127,1395.111938,0.767933,0.767933,1395.111938,NaN,NaN,0.767956,0.000000,0.767933
1843.390137,1395.250366,0.767937,0.767937,1395.250366,NaN,NaN,0.767960,0.000000,0.767937
1843.400146,1394.865967,0.767944,0.767944,1394.865967,NaN,NaN,0.767963,0.000000,0.767944
1843.410034,1394.958130,0.767944,0.767944,1394.958130,NaN,NaN,0.767967,0.000000,0.767944
1843.420044,1395.035034,0.767952,0.767952,1395.035034,NaN,NaN,0.767971,0.000000,0.767952
1843.430054,1394.789062,0.767956,0.767956,1394.789062,NaN,NaN,0.767975,0.000000,0.767956
1843.440063,1394.896606,0.767960,0.767960,1394.896606,NaN,NaN,0.767979,0.000000,0.767960
1843.450073,1394.481445,0.767963,0.767963,1394.481445,NaN,NaN,0.767982,0.000000,0.767963
1843.460083,1394.542969,0.767967,0.767967,1394.542969,NaN,NaN,0.767986,0.000000,0.767967
1843.470093,1394.742920,0.767971,0.767971,1394.742920,NaN,NaN,0.767990,0.000000,0.767971
1843.480103,1394.789062,0.767975,0.767975,1394.789062,NaN,NaN,0.767994,0.000000,0.767975
1843.490112,1394.835205,0.767979,0.767979,1394.835205,NaN,NaN,0.767998,0.000000,0.767979
1843.500122,1395.265747,0.767982,0.767982,1395.265747,NaN,NaN,0.768005,0.000000,0.767982
1843.510132,1394.681396,0.767986,0.767986,1394.681396,NaN,NaN,0.768005,0.000000,0.767986
1843.520142,1394.220093,0.767990,0.767990,1394.220093,NaN,NaN,0.768013,0.000000,0.767990
1843.530029,1394.696777,0.767994,0.767994,1394.696777,NaN,NaN,0.768017,0.000000,0.767994
1843.540039,1394.850586,0.767998,0.767998,1394.850586,NaN,NaN,0.768021,0.000000,0.767998
1843.550049,1394.696777,0.768002,0.768002,1394.696777,NaN,NaN,0.768024,0.000000,0.768002
1843.560059,1395.296509,0.768005,0.768005,1395.296509,NaN,NaN,0.768028,0.000000,0.768005
1843.570068,1394.789062,0.768013,0.768013,1394.789062,NaN,NaN,0.768036,0.000000,0.768013
1843.580078,1395.081177,0.768013,0.768013,1395.081177,NaN,NaN,0.768040,0.000000,0.768013
1843.590088,1395.265747,0.768021,0.768021,1395.265747,NaN,NaN,0.768044,0.000000,0.768021
1843.600098,1394.881348,0.768024,0.768024,1394.881348,NaN,NaN,0.768047,0.000000,0.768024
1843.610107,1394.927368,0.768028,0.768028,1394.927368,NaN,NaN,0.768051,0.000000,0.768028
1843.620117,1395.019653,0.768036,0.768036,1395.019653,NaN,NaN,0.768055,0.000000,0.768036
1843.630127,1394.958130,0.768040,0.768040,1394.958130,NaN,NaN,0.768059,0.000000,0.768040
1843.640137,1395.234985,0.768044,0.768044,1395.234985,NaN,NaN,0.768063,0.000000,0.768044
1843.650146,1395.234985,0.768047,0.768047,1395.234985,NaN,NaN,0.768066,0.000000,0.768047
1843.660034,1395.419556,0.768051,0.768051,1395.419556,NaN,NaN,0.768070,0.000000,0.768051
1843.670044,1395.234985,0.768055,0.768055,1395.234985,NaN,NaN,0.768078,0.000000,0.768055
1843.680054,1395.404175,0.768059,0.768059,1395.404175,NaN,NaN,0.768078,0.000000,0.768059
1843.690063,1395.234985,0.768063,0.768063,1395.234985,NaN,NaN,0.768085,0.000000,0.768063
1843.700073,1395.142700,0.768066,0.768066,1395.142700,NaN,NaN,0.768089,0.000000,0.768066
1843.710083,1395.496460,0.768070,0.768070,1395.496460,NaN,NaN,0.768093,0.000000,0.768070
1843.720093,1395.404175,0.768074,0.768074,1395.404175,NaN,NaN,0.768097,0.000000,0.768074
1843.730103,1395.327271,0.768078,0.768078,1395.327271,NaN,NaN,0.768101,0.000000,0.768078
1843.740112,1395.419556,0.768085,0.768085,1395.419556,NaN,NaN,0.768105,0.000000,0.768085
1843.750122,1395.204224,0.768085,0.768085,1395.204224,NaN,NaN,0.768108,0.000000,0.768085
1843.760132,1395.542603,0.768093,0.768093,1395.542603,NaN,NaN,0.768112,0.000000,0.768093
1843.770142,1395.204224,0.768097,0.768097,1395.204224,NaN,NaN,0.768116,0.000000,0.768097
1843.780029,1394.973511,0.768101,0.768101,1394.973511,NaN,NaN,0.768120,0.000000,0.768101
1843.790039,1395.004272,0.768105,0.768105,1395.004272,NaN,NaN,0.768124,0.000000,0.768105
1843.800049,1395.419556,0.768108,0.768108,1395.419556,NaN,NaN,0.768127,0.000000,0.768108
1843.810059,1395.204224,0.768112,0.768112,1395.204224,NaN,NaN,0.768131,0.000000,0.768112
1843.820068,1395.757812,0.768116,0.768116,1395.757812,NaN,NaN,0.768135,0.000000,0.768116
1843.830078,1395.665527,0.768120,0.768120,1395.665527,NaN,NaN,0.768139,0.000000,0.768120
1843.840088,1395.850098,0.768124,0.768124,1395.850098,NaN,NaN,0.768143,0.000000,0.768124
1843.850098,1395.957764,0.768127,0.768127,1395.957764,NaN,NaN,0.768147,0.000000,0.768127
1843.860107,1395.619385,0.768131,0.768131,1395.619385,NaN,NaN,0.768158,0.000000,0.768131
1843.870117,1395.250366,0.768135,0.768135,1395.250366,NaN,NaN,0.768162,0.000000,0.768135
1843.880127,1395.742432,0.768139,0.768139,1395.742432,NaN,NaN,0.768166,0.000000,0.768139
1843.890137,1395.358032,0.768143,0.768143,1395.358032,NaN,NaN,0.768169,0.000000,0.768143
1843.900146,1395.358032,0.768147,0.768147,1395.358032,NaN,NaN,0.768173,0.000000,0.768147
1843.910034,1395.711670,0.768158,0.768158,1395.711670,NaN,NaN,0.768177,0.000000,0.768158
1843.920044,1395.619385,0.768158,0.768158,1395.619385,NaN,NaN,0.768181,0.000000,0.768158
1843.930054,1395.803955,0.768166,0.768166,1395.803955,NaN,NaN,0.768185,0.000000,0.768166
1843.940063,1395.896240,0.768169,0.768169,1395.896240,NaN,NaN,0.768188,0.000000,0.768169
1843.950073,1395.665527,0.768173,0.768173,1395.665527,NaN,NaN,0.768192,0.000000,0.768173
1843.960083,1395.696289,0.768177,0.768177,1395.696289,NaN,NaN,0.768196,0.000000,0.768177
1843.970093,1395.896240,0.768181,0.768181,1395.896240,NaN,NaN,0.768200,0.000000,0.768181
1843.980103,1396.019287,0.768185,0.768185,1396.019287,NaN,NaN,0.768204,0.000000,0.768185
1843.990112,1396.311401,0.768188,0.768188,1396.311401,NaN,NaN,0.768208,0.000000,0.768188
1844.000122,1396.019287,0.768192,0.768192,1396.019287,NaN,NaN,0.768211,0.000000,0.768192
1844.010132,1395.942383,0.768196,0.768196,1395.942383,NaN,NaN,0.768215,0.000000,0.768196
1844.020142,1396.126953,0.768200,0.768200,1396.126953,NaN,NaN,0.768219,0.000000,0.768200
1844.030029,1395.773193,0.768204,0.768204,1395.773193,NaN,NaN,0.768227,0.000000,0.768204
1844.040039,1395.373413,0.768208,0.768208,1395.373413,NaN,NaN,0.768230,0.000000,0.768208
1844.050049,1395.342651,0.768211,0.768211,1395.342651,NaN,NaN,0.768234,0.000000,0.768211
1844.060059,1395.404175,0.768215,0.768215,1395.404175,NaN,NaN,0.768238,0.000000,0.768215
1844.070068,1395.250366,0.768219,0.768219,1395.250366,NaN,NaN,0.768242,0.000000,0.768219
1844.080078,1395.573242,0.768227,0.768227,1395.573242,NaN,NaN,0.768246,0.000000,0.768227
1844.090088,1395.757812,0.768227,0.768227,1395.757812,NaN,NaN,0.768250,0.000000,0.768227
1844.100098,1395.942383,0.768234,0.768234,1395.942383,NaN,NaN,0.768253,0.000000,0.768234
1844.110107,1395.527222,0.768238,0.768238,1395.527222,NaN,NaN,0.768257,0.000000,0.768238
1844.120117,1395.496460,0.768242,0.768242,1395.496460,NaN,NaN,0.768261,0.000000,0.768242
1844.130127,1394.973511,0.768246,0.768246,1394.973511,NaN,NaN,0.768265,0.000000,0.768246
1844.140137,1395.557983,0.768250,0.768250,1395.557983,NaN,NaN,0.768269,0.000000,0.768250
1844.150146,1395.803955,0.768253,0.768253,1395.803955,NaN,NaN,0.768272,0.000000,0.768253
1844.160034,1395.834717,0.768257,0.768257,1395.834717,NaN,NaN,0.768280,0.000000,0.768257
1844.170044,1396.280640,0.768261,0.768261,1396.280640,NaN,NaN,0.768284,0.000000,0.768261
1844.180054,1395.988525,0.768265,0.768265,1395.988525,NaN,NaN,0.768288,0.000000,0.768265
1844.190063,1396.173096,0.768269,0.768269,1396.173096,NaN,NaN,0.768291,0.000000,0.768269
1844.200073,1395.973145,0.768272,0.768272,1395.973145,NaN,NaN,0.768299,0.000000,0.768272
1844.210083,1396.157715,0.768280,0.768280,1396.157715,NaN,NaN,0.768303,0.000000,0.768280
1844.220093,1395.834717,0.768284,0.768284,1395.834717,NaN,NaN,0.768307,0.000000,0.768284
1844.230103,1396.342163,0.768288,0.768288,1396.342163,NaN,NaN,0.768311,0.000000,0.768288
1844.240112,1395.865479,0.768291,0.768291,1395.865479,NaN,NaN,0.768314,0.000000,0.768291
1844.250122,1396.050049,0.768299,0.768299,1396.050049,NaN,NaN,0.768318,0.000000,0.768299
1844.260132,1396.465210,0.768299,0.768299,1396.465210,NaN,NaN,0.768322,0.000000,0.768299
1844.270142,1396.126953,0.768307,0.768307,1396.126953,NaN,NaN,0.768326,0.000000,0.768307
1844.280029,1396.111572,0.768311,0.768311,1396.111572,NaN,NaN,0.768330,0.000000,0.768311
1844.290039,1396.434448,0.768314,0.768314,1396.434448,NaN,NaN,0.768333,0.000000,0.768314
1844.300049,1395.388794,0.768318,0.768318,1395.388794,NaN,NaN,0.768337,0.000000,0.768318
1844.310059,1396.557495,0.768322,0.768322,1396.557495,NaN,NaN,0.768341,0.000000,0.768322
1844.320068,1396.665161,0.768326,0.768326,1396.665161,NaN,NaN,0.768345,0.000000,0.768326
1844.330078,1396.065430,0.768330,0.768330,1396.065430,NaN,NaN,0.768349,0.000000,0.768330
1844.340088,1396.957275,0.768333,0.768333,1396.957275,NaN,NaN,0.768353,0.000000,0.768333
1844.350098,1396.941895,0.768337,0.768337,1396.941895,NaN,NaN,0.768356,0.000000,0.768337
1844.360107,1396.526733,0.768341,0.768341,1396.526733,NaN,NaN,0.768360,0.000000,0.768341
1844.370117,1396.234497,0.768345,0.768345,1396.234497,NaN,NaN,0.768368,0.000000,0.768345
1844.380127,1396.096191,0.768349,0.768349,1396.096191,NaN,NaN,0.768372,0.000000,0.768349
1844.390137,1396.372925,0.768353,0.768353,1396.372925,NaN,NaN,0.768375,0.000000,0.768353
1844.400146,1396.249878,0.768356,0.768356,1396.249878,NaN,NaN,0.768379,0.000000,0.768356
1844.410034,1395.927002,0.768360,0.768360,1395.927002,NaN,NaN,0.768383,0.000000,0.768360
1844.420044,1396.634399,0.768368,0.768368,1396.634399,NaN,NaN,0.768387,0.000000,0.768368
1844.430054,1396.280640,0.768368,0.768368,1396.280640,NaN,NaN,0.768391,0.000000,0.768368
1844.440063,1396.742065,0.768375,0.768375,1396.742065,NaN,NaN,0.768394,0.000000,0.768375
1844.450073,1396.296021,0.768379,0.768379,1396.296021,NaN,NaN,0.768402,0.000000,0.768379
1844.460083,1396.326782,0.768383,0.768383,1396.326782,NaN,NaN,0.768406,0.000000,0.768383
1844.470093,1396.403687,0.768387,0.768387,1396.403687,NaN,NaN,0.768410,0.000000,0.768387
1844.480103,1396.173096,0.768391,0.768391,1396.173096,NaN,NaN,0.768414,0.000000,0.768391
1844.490112,1396.234497,0.768394,0.768394,1396.234497,NaN,NaN,0.768417,0.000000,0.768394
1844.500122,1396.495972,0.768402,0.768402,1396.495972,NaN,NaN,0.768421,0.000000,0.768402
1844.510132,1396.096191,0.768406,0.768406,1396.096191,NaN,NaN,0.768425,0.000000,0.768406
1844.520142,1396.080811,0.768410,0.768410,1396.080811,NaN,NaN,0.768429,0.000000,0.768410
1844.530029,1396.342163,0.768414,0.768414,1396.342163,NaN,NaN,0.768433,0.000000,0.768414
1844.540039,1396.419067,0.768417,0.768417,1396.419067,NaN,NaN,0.768440,0.000000,0.768417
1844.550049,1396.357544,0.768421,0.768421,1396.357544,NaN,NaN,0.768444,0.000000,0.768421
1844.560059,1396.695923,0.768425,0.768425,1396.695923,NaN,NaN,0.768448,0.000000,0.768425
1844.570068,1396.695923,0.768429,0.768429,1396.695923,NaN,NaN,0.768452,0.000000,0.768429
1844.580078,1396.526733,0.768433,0.768433,1396.526733,NaN,NaN,0.768456,0.000000,0.768433
1844.590088,1396.342163,0.768436,0.768436,1396.342163,NaN,NaN,0.768459,0.000000,0.768436
1844.600098,1396.280640,0.768440,0.768440,1396.280640,NaN,NaN,0.768463,0.000000,0.768440
1844.610107,1396.880493,0.768448,0.768448,1396.880493,NaN,NaN,0.768467,0.000000,0.768448
1844.620117,1396.849731,0.768452,0.768452,1396.849731,NaN,NaN,0.768471,0.000000,0.768452
1844.630127,1397.218750,0.768456,0.768456,1397.218750,NaN,NaN,0.768475,0.000000,0.768456
1844.640137,1396.895874,0.768459,0.768459,1396.895874,NaN,NaN,0.768478,0.000000,0.768459
1844.650146,1396.634399,0.768463,0.768463,1396.634399,NaN,NaN,0.768482,0.000000,0.768463
1844.660034,1396.972656,0.768467,0.768467,1396.972656,NaN,NaN,0.768486,0.000000,0.768467
1844.670044,1396.557495,0.768471,0.768471,1396.557495,NaN,NaN,0.768490,0.000000,0.768471
1844.680054,1396.695923,0.768475,0.768475,1396.695923,NaN,NaN,0.768494,0.000000,0.768475
1844.690063,1396.711304,0.768478,0.768478,1396.711304,NaN,NaN,0.768497,0.000000,0.768478
1844.700073,1396.757446,0.768482,0.768482,1396.757446,NaN,NaN,0.768501,0.000000,0.768482
1844.710083,1396.372925,0.768486,0.768486,1396.372925,NaN,NaN,0.768509,0.000000,0.768486
1844.720093,1396.972656,0.768490,0.768490,1396.972656,NaN,NaN,0.768513,0.000000,0.768490
1844.730103,1396.865112,0.768494,0.768494,1396.865112,NaN,NaN,0.768517,0.000000,0.768494
1844.740112,1396.957275,0.768497,0.768497,1396.957275,NaN,NaN,0.768524,0.000000,0.768497
1844.750122,1396.603638,0.768501,0.768501,1396.603638,NaN,NaN,0.768528,0.000000,0.768501
1844.760132,1396.957275,0.768505,0.768505,1396.957275,NaN,NaN,0.768532,0.000000,0.768505
1844.770142,1396.834351,0.768509,0.768509,1396.834351,NaN,NaN,0.768536,0.000000,0.768509
1844.780029,1397.080322,0.768517,0.768517,1397.080322,NaN,NaN,0.768539,0.000000,0.768517
1844.790039,1397.187988,0.768524,0.768524,1397.187988,NaN,NaN,0.768543,0.000000,0.768524
1844.800049,1397.218750,0.768528,0.768528,1397.218750,NaN,NaN,0.768547,0.000000,0.768528
1844.810059,1397.080322,0.768532,0.768532,1397.080322,NaN,NaN,0.768551,0.000000,0.768532
1844.820068,1396.449829,0.768536,0.768536,1396.449829,NaN,NaN,0.768555,0.000000,0.768536
1844.830078,1396.788208,0.768539,0.768539,1396.788208,NaN,NaN,0.768559,0.000000,0.768539
1844.840088,1396.972656,0.768543,0.768543,1396.972656,NaN,NaN,0.768562,0.000000,0.768543
1844.850098,1397.018799,0.768547,0.768547,1397.018799,NaN,NaN,0.768566,0.000000,0.768547
1844.860107,1397.295654,0.768551,0.768551,1397.295654,NaN,NaN,0.768570,0.000000,0.768551
1844.870117,1397.357178,0.768555,0.768555,1397.357178,NaN,NaN,0.768574,0.000000,0.768555
1844.880127,1397.295654,0.768559,0.768559,1397.295654,NaN,NaN,0.768581,0.000000,0.768559
1844.890137,1397.449463,0.768562,0.768562,1397.449463,NaN,NaN,0.768585,0.000000,0.768562
1844.900146,1397.172607,0.768566,0.768566,1397.172607,NaN,NaN,0.768589,0.000000,0.768566
1844.910034,1397.003418,0.768570,0.768570,1397.003418,NaN,NaN,0.768593,0.000000,0.768570
1844.920044,1396.803589,0.768574,0.768574,1396.803589,NaN,NaN,0.768597,0.000000,0.768574
1844.930054,1397.510986,0.768578,0.768578,1397.510986,NaN,NaN,0.768600,0.000000,0.768578
1844.940063,1397.603149,0.768581,0.768581,1397.603149,NaN,NaN,0.768604,0.000000,0.768581
1844.950073,1397.726196,0.768589,0.768589,1397.726196,NaN,NaN,0.768608,0.000000,0.768589
1844.960083,1397.787720,0.768593,0.768593,1397.787720,NaN,NaN,0.768612,0.000000,0.768593
1844.970093,1397.787720,0.768597,0.768597,1397.787720,NaN,NaN,0.768616,0.000000,0.768597
1844.980103,1397.695435,0.768600,0.768600,1397.695435,NaN,NaN,0.768620,0.000000,0.768600
1844.990112,1397.357178,0.768604,0.768604,1397.357178,NaN,NaN,0.768623,0.000000,0.768604
1845.000122,1397.080322,0.768608,0.768608,1397.080322,NaN,NaN,0.768627,0.000000,0.768608
1845.010132,1396.788208,0.768612,0.768612,1396.788208,NaN,NaN,0.768631,0.000000,0.768612
1845.020142,1397.034180,0.768616,0.768616,1397.034180,NaN,NaN,0.768635,0.000000,0.768616
1845.030029,1397.510986,0.768620,0.768620,1397.510986,NaN,NaN,0.768639,0.000000,0.768620
1845.040039,1397.833862,0.768623,0.768623,1397.833862,NaN,NaN,0.768642,0.000000,0.768623
1845.050049,1397.633911,0.768627,0.768627,1397.633911,NaN,NaN,0.768654,0.000000,0.768627
1845.060059,1397.633911,0.768631,0.768631,1397.633911,NaN,NaN,0.768654,0.000000,0.768631
1845.070068,1397.403320,0.768635,0.768635,1397.403320,NaN,NaN,0.768661,0.000000,0.768635
1845.080078,1397.434082,0.768639,0.768639,1397.434082,NaN,NaN,0.768665,0.000000,0.768639
1845.090088,1397.541748,0.768642,0.768642,1397.541748,NaN,NaN,0.768669,0.000000,0.768642
1845.100098,1397.587769,0.768650,0.768650,1397.587769,NaN,NaN,0.768673,0.000000,0.768650
1845.110107,1397.926147,0.768654,0.768654,1397.926147,NaN,NaN,0.768677,0.000000,0.768654
1845.120117,1397.756958,0.768661,0.768661,1397.756958,NaN,NaN,0.768681,0.000000,0.768661
1845.130127,1398.341309,0.768665,0.768665,1398.341309,NaN,NaN,0.768684,0.000000,0.768665
1845.140137,1398.233765,0.768669,0.768669,1398.233765,NaN,NaN,0.768688,0.000000,0.768669
1845.150146,1397.603149,0.768673,0.768673,1397.603149,NaN,NaN,0.768692,0.000000,0.768673
1845.160034,1397.357178,0.768677,0.768677,1397.357178,NaN,NaN,0.768696,0.000000,0.768677
1845.170044,1397.141846,0.768681,0.768681,1397.141846,NaN,NaN,0.768700,0.000000,0.768681
1845.180054,1397.280273,0.768684,0.768684,1397.280273,NaN,NaN,0.768703,0.000000,0.768684
1845.190063,1398.003052,0.768688,0.768688,1398.003052,NaN,NaN,0.768707,0.000000,0.768688
1845.200073,1397.710815,0.768692,0.768692,1397.710815,NaN,NaN,0.768711,0.000000,0.768692
1845.210083,1397.587769,0.768696,0.768696,1397.587769,NaN,NaN,0.768715,0.000000,0.768696
1845.220093,1398.295166,0.768700,0.768700,1398.295166,NaN,NaN,0.768723,0.000000,0.768700
1845.230103,1398.218384,0.768703,0.768703,1398.218384,NaN,NaN,0.768723,0.000000,0.768703
1845.240112,1398.525879,0.768707,0.768707,1398.525879,NaN,NaN,0.768730,0.000000,0.768707
1845.250122,1397.557129,0.768711,0.768711,1397.557129,NaN,NaN,0.768734,0.000000,0.768711
