Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
5.771000,1009.599670,0.164734,0.164734,1009.599670,NaN,NaN,2053.307861,0.000000,0.164734
5.772000,1010.137878,0.164787,0.164787,1010.137878,NaN,NaN,2053.692383,0.000000,0.164787
5.773000,1010.491577,0.164837,0.164837,1010.491577,NaN,NaN,2054.076904,0.000000,0.164837
5.774000,1010.737610,0.164886,0.164886,1010.737610,NaN,NaN,2054.538086,0.000000,0.164886
5.775000,1010.768372,0.164940,0.164940,1010.768372,NaN,NaN,2054.922607,0.000000,0.164940
5.776000,1010.968323,0.164989,0.164989,1010.968323,NaN,NaN,2055.384033,0.000000,0.164989
5.777000,1011.337341,0.165043,0.165043,1011.337341,NaN,NaN,2055.768555,0.000000,0.165043
5.778000,1011.691040,0.165092,0.165092,1011.691040,NaN,NaN,2056.152832,0.000000,0.165092
5.779000,1011.998657,0.165142,0.165142,1011.998657,NaN,NaN,2056.614258,0.000000,0.165142
5.780000,1012.060120,0.165195,0.165195,1012.060120,NaN,NaN,2056.998779,0.000000,0.165195
5.781000,1012.183167,0.165245,0.165245,1012.183167,NaN,NaN,2057.383057,0.000000,0.165245
5.782000,1012.413818,0.165298,0.165298,1012.413818,NaN,NaN,2057.844482,0.000000,0.165298
5.783000,1012.782898,0.165348,0.165348,1012.782898,NaN,NaN,2058.229004,0.000000,0.165348
5.784000,1013.028931,0.165401,0.165401,1013.028931,NaN,NaN,2058.690186,0.000000,0.165401
5.785000,1013.167358,0.165451,0.165451,1013.167358,NaN,NaN,2059.074707,0.000000,0.165451
5.786000,1013.336487,0.165501,0.165501,1013.336487,NaN,NaN,2059.459229,0.000000,0.165501
5.787000,1013.536438,0.165554,0.165554,1013.536438,NaN,NaN,2059.920410,0.000000,0.165554
5.788000,1014.213074,0.165604,0.165604,1014.213074,NaN,NaN,2060.304932,0.000000,0.165604
5.789001,1014.489868,0.165657,0.165657,1014.489868,NaN,NaN,2060.689453,0.000000,0.165657
5.790000,1014.612915,0.165707,0.165707,1014.612915,NaN,NaN,2061.150879,0.000000,0.165707
5.791000,1014.536011,0.165756,0.165756,1014.536011,NaN,NaN,2061.535156,0.000000,0.165756
5.792000,1014.612915,0.165810,0.165810,1014.612915,NaN,NaN,2061.996582,0.000000,0.165810
5.793000,1015.166504,0.165859,0.165859,1015.166504,NaN,NaN,2062.381104,0.000000,0.165859
5.794000,1015.520203,0.165913,0.165913,1015.520203,NaN,NaN,2062.765381,0.000000,0.165913
5.795000,1015.689331,0.165962,0.165962,1015.689331,NaN,NaN,2063.226807,0.000000,0.165962
5.796000,1015.673950,0.166016,0.166016,1015.673950,NaN,NaN,2063.611328,0.000000,0.166016
5.797000,1015.812378,0.166065,0.166065,1015.812378,NaN,NaN,2063.995605,0.000000,0.166065
5.798000,1015.920044,0.166115,0.166115,1015.920044,NaN,NaN,2064.457031,0.000000,0.166115
5.799000,1016.519775,0.166168,0.166168,1016.519775,NaN,NaN,2064.841553,0.000000,0.166168
5.800000,1016.996521,0.166218,0.166218,1016.996521,NaN,NaN,2065.302734,0.000000,0.166218
5.801000,1016.981140,0.166271,0.166271,1016.981140,NaN,NaN,2065.687256,0.000000,0.166271
5.802000,1017.119507,0.166321,0.166321,1017.119507,NaN,NaN,2066.071777,0.000000,0.166321
5.803000,1017.411682,0.166370,0.166370,1017.411682,NaN,NaN,2066.532959,0.000000,0.166370
5.804000,1017.934570,0.166424,0.166424,1017.934570,NaN,NaN,2066.917480,0.000000,0.166424
5.805000,1018.411255,0.166473,0.166473,1018.411255,NaN,NaN,2067.302002,0.000000,0.166473
5.806000,1018.395874,0.166531,0.166531,1018.395874,NaN,NaN,2067.763428,0.000000,0.166531
5.807000,1018.426636,0.166576,0.166576,1018.426636,NaN,NaN,2068.147705,0.000000,0.166576
5.808000,1018.718811,0.166634,0.166634,1018.718811,NaN,NaN,2068.609131,0.000000,0.166634
5.809000,1019.134033,0.166683,0.166683,1019.134033,NaN,NaN,2068.993652,0.000000,0.166683
5.810000,1019.349304,0.166733,0.166733,1019.349304,NaN,NaN,2069.377930,0.000000,0.166733
5.811000,1019.595398,0.166786,0.166786,1019.595398,NaN,NaN,2069.839355,0.000000,0.166786
5.812000,1019.349304,0.166836,0.166836,1019.349304,NaN,NaN,2070.223877,0.000000,0.166836
5.813000,1019.195557,0.166889,0.166889,1019.195557,NaN,NaN,2070.685059,0.000000,0.166889
5.814000,1019.303223,0.166939,0.166939,1019.303223,NaN,NaN,2071.069580,0.000000,0.166939
5.815000,1019.872192,0.166988,0.166988,1019.872192,NaN,NaN,2071.454102,0.000000,0.166988
5.816000,1020.179749,0.167042,0.167042,1020.179749,NaN,NaN,2071.915283,0.000000,0.167042
5.817000,1020.287415,0.167091,0.167091,1020.287415,NaN,NaN,2072.299805,0.000000,0.167091
5.818000,1020.195129,0.167145,0.167145,1020.195129,NaN,NaN,2072.684326,0.000000,0.167145
5.819000,1020.518066,0.167194,0.167194,1020.518066,NaN,NaN,2073.145752,0.000000,0.167194
5.820000,1021.056274,0.167248,0.167248,1021.056274,NaN,NaN,2073.530029,0.000000,0.167248
5.821000,1021.286987,0.167297,0.167297,1021.286987,NaN,NaN,2073.991455,0.000000,0.167297
5.822001,1021.456177,0.167347,0.167347,1021.456177,NaN,NaN,2074.375977,0.000000,0.167347
5.823000,1021.548340,0.167404,0.167404,1021.548340,NaN,NaN,2074.760254,0.000000,0.167404
5.824000,1021.702148,0.167454,0.167454,1021.702148,NaN,NaN,2075.221680,0.000000,0.167454
5.825000,1022.148193,0.167507,0.167507,1022.148193,NaN,NaN,2075.606201,0.000000,0.167507
5.826000,1022.686401,0.167557,0.167557,1022.686401,NaN,NaN,2075.990479,0.000000,0.167557
5.827000,1023.009277,0.167606,0.167606,1023.009277,NaN,NaN,2076.451904,0.000000,0.167606
5.828000,1022.732544,0.167660,0.167660,1022.732544,NaN,NaN,2076.836426,0.000000,0.167660
5.829000,1022.671021,0.167709,0.167709,1022.671021,NaN,NaN,2077.297607,0.000000,0.167709
5.830000,1022.701782,0.167763,0.167763,1022.701782,NaN,NaN,2077.682129,0.000000,0.167763
5.831000,1023.209229,0.167812,0.167812,1023.209229,NaN,NaN,2078.066650,0.000000,0.167812
5.832000,1023.609009,0.167866,0.167866,1023.609009,NaN,NaN,2078.527832,0.000000,0.167866
5.833000,1023.562866,0.167915,0.167915,1023.562866,NaN,NaN,2078.912354,0.000000,0.167915
5.834000,1023.547485,0.167969,0.167969,1023.547485,NaN,NaN,2079.296875,0.000000,0.167969
5.835001,1023.732056,0.168022,0.168022,1023.732056,NaN,NaN,2079.758301,0.000000,0.168022
5.836000,1024.285645,0.168072,0.168072,1024.285645,NaN,NaN,2080.142578,0.000000,0.168072
5.837000,1024.424072,0.168125,0.168125,1024.424072,NaN,NaN,2080.604004,0.000000,0.168125
5.838000,1024.593262,0.168175,0.168175,1024.593262,NaN,NaN,2080.988525,0.000000,0.168175
5.839000,1024.393311,0.168228,0.168228,1024.393311,NaN,NaN,2081.372803,0.000000,0.168228
5.840000,1024.408691,0.168278,0.168278,1024.408691,NaN,NaN,2081.834229,0.000000,0.168278
5.841000,1024.731689,0.168327,0.168327,1024.731689,NaN,NaN,2082.218750,0.000000,0.168327
5.842000,1025.116089,0.168385,0.168385,1025.116089,NaN,NaN,2082.603027,0.000000,0.168385
5.843000,1025.408325,0.168434,0.168434,1025.408325,NaN,NaN,2083.064453,0.000000,0.168434
5.844000,1025.239136,0.168488,0.168488,1025.239136,NaN,NaN,2083.448975,0.000000,0.168488
5.845000,1025.162231,0.168537,0.168537,1025.162231,NaN,NaN,2083.910156,0.000000,0.168537
5.846000,1025.454468,0.168587,0.168587,1025.454468,NaN,NaN,2084.294678,0.000000,0.168587
5.847000,1025.931152,0.168640,0.168640,1025.931152,NaN,NaN,2084.679199,0.000000,0.168640
5.848000,1026.131104,0.168694,0.168694,1026.131104,NaN,NaN,2085.140625,0.000000,0.168694
5.849000,1026.054199,0.168747,0.168747,1026.054199,NaN,NaN,2085.524902,0.000000,0.168747
5.850000,1026.161865,0.168797,0.168797,1026.161865,NaN,NaN,2085.909424,0.000000,0.168797
5.851000,1026.223267,0.168850,0.168850,1026.223267,NaN,NaN,2086.370850,0.000000,0.168850
5.852000,1026.607788,0.168900,0.168900,1026.607788,NaN,NaN,2086.755127,0.000000,0.168900
5.853000,1026.946045,0.168949,0.168949,1026.946045,NaN,NaN,2087.216553,0.000000,0.168949
5.854000,1027.099854,0.169003,0.169003,1027.099854,NaN,NaN,2087.601074,0.000000,0.169003
5.855000,1027.130615,0.169056,0.169056,1027.130615,NaN,NaN,2087.985352,0.000000,0.169056
5.856000,1027.084473,0.169109,0.169109,1027.084473,NaN,NaN,2088.446777,0.000000,0.169109
5.857000,1027.607300,0.169159,0.169159,1027.607300,NaN,NaN,2088.831299,0.000000,0.169159
5.858000,1027.853394,0.169212,0.169212,1027.853394,NaN,NaN,2089.215576,0.000000,0.169212
5.859000,1027.899536,0.169262,0.169262,1027.899536,NaN,NaN,2089.677002,0.000000,0.169262
5.860000,1027.884155,0.169312,0.169312,1027.884155,NaN,NaN,2090.061523,0.000000,0.169312
5.861000,1027.838013,0.169369,0.169369,1027.838013,NaN,NaN,2090.522949,0.000000,0.169369
5.862000,1028.114868,0.169418,0.169418,1028.114868,NaN,NaN,2090.907227,0.000000,0.169418
5.863000,1028.591553,0.169472,0.169472,1028.591553,NaN,NaN,2091.291748,0.000000,0.169472
5.864000,1028.960571,0.169521,0.169521,1028.960571,NaN,NaN,2091.753174,0.000000,0.169521
5.865000,1028.899048,0.169571,0.169571,1028.899048,NaN,NaN,2092.137451,0.000000,0.169571
5.866000,1028.991333,0.169628,0.169628,1028.991333,NaN,NaN,2092.521973,0.000000,0.169628
5.867000,1029.283569,0.169678,0.169678,1029.283569,NaN,NaN,2092.983398,0.000000,0.169678
5.868001,1029.852539,0.169731,0.169731,1029.852539,NaN,NaN,2093.367676,0.000000,0.169731
5.869000,1030.236938,0.169781,0.169781,1030.236938,NaN,NaN,2093.829102,0.000000,0.169781
5.870000,1030.421509,0.169838,0.169838,1030.421509,NaN,NaN,2094.213623,0.000000,0.169838
5.871000,1030.344604,0.169888,0.169888,1030.344604,NaN,NaN,2094.597900,0.000000,0.169888
5.872000,1030.682983,0.169937,0.169937,1030.682983,NaN,NaN,2095.059326,0.000000,0.169937
5.873000,1031.190430,0.169991,0.169991,1031.190430,NaN,NaN,2095.443848,0.000000,0.169991
5.874000,1031.421143,0.170040,0.170040,1031.421143,NaN,NaN,2095.828369,0.000000,0.170040
5.875000,1031.851685,0.170097,0.170097,1031.851685,NaN,NaN,2096.289551,0.000000,0.170097
5.876000,1031.836304,0.170147,0.170147,1031.836304,NaN,NaN,2096.674072,0.000000,0.170147
5.877000,1031.867065,0.170200,0.170200,1031.867065,NaN,NaN,2097.135498,0.000000,0.170200
5.878000,1032.312988,0.170250,0.170250,1032.312988,NaN,NaN,2097.519775,0.000000,0.170250
5.879000,1032.728271,0.170300,0.170300,1032.728271,NaN,NaN,2097.904297,0.000000,0.170300
5.880000,1033.035767,0.170357,0.170357,1033.035767,NaN,NaN,2098.365723,0.000000,0.170357
5.881000,1033.020386,0.170406,0.170406,1033.020386,NaN,NaN,2098.750000,0.000000,0.170406
5.882000,1033.128052,0.170460,0.170460,1033.128052,NaN,NaN,2099.134521,0.000000,0.170460
5.883000,1033.466431,0.170513,0.170513,1033.466431,NaN,NaN,2099.595947,0.000000,0.170513
5.884000,1033.958496,0.170567,0.170567,1033.958496,NaN,NaN,2099.980225,0.000000,0.170567
5.885000,1034.265991,0.170616,0.170616,1034.265991,NaN,NaN,2100.441650,0.000000,0.170616
5.886000,1034.358276,0.170666,0.170666,1034.358276,NaN,NaN,2100.826172,0.000000,0.170666
5.887000,1034.619751,0.170719,0.170719,1034.619751,NaN,NaN,2101.210693,0.000000,0.170719
5.888000,1034.773560,0.170773,0.170773,1034.773560,NaN,NaN,2101.671875,0.000000,0.170773
5.889000,1035.234863,0.170826,0.170826,1035.234863,NaN,NaN,2102.056396,0.000000,0.170826
5.890000,1035.634644,0.170876,0.170876,1035.634644,NaN,NaN,2102.440918,0.000000,0.170876
5.891000,1035.865356,0.170933,0.170933,1035.865356,NaN,NaN,2102.902100,0.000000,0.170933
5.892000,1036.003784,0.170982,0.170982,1036.003784,NaN,NaN,2103.286621,0.000000,0.170982
5.893000,1036.096069,0.171032,0.171032,1036.096069,NaN,NaN,2103.748047,0.000000,0.171032
5.894000,1036.541992,0.171089,0.171089,1036.541992,NaN,NaN,2104.132324,0.000000,0.171089
5.895000,1036.957153,0.171139,0.171139,1036.957153,NaN,NaN,2104.516846,0.000000,0.171139
5.896000,1037.264771,0.171192,0.171192,1037.264771,NaN,NaN,2104.978271,0.000000,0.171192
5.897000,1037.326294,0.171242,0.171242,1037.326294,NaN,NaN,2105.362549,0.000000,0.171242
5.898000,1037.664551,0.171295,0.171295,1037.664551,NaN,NaN,2105.747070,0.000000,0.171295
5.899000,1038.095215,0.171349,0.171349,1038.095215,NaN,NaN,2106.208496,0.000000,0.171349
5.900000,1038.525757,0.171398,0.171398,1038.525757,NaN,NaN,2106.592773,0.000000,0.171398
5.901000,1038.787231,0.171452,0.171452,1038.787231,NaN,NaN,2107.054199,0.000000,0.171452
5.902000,1039.063965,0.171505,0.171505,1039.063965,NaN,NaN,2107.438721,0.000000,0.171505
5.903000,1039.063965,0.171558,0.171558,1039.063965,NaN,NaN,2107.823242,0.000000,0.171558
5.904000,1039.279297,0.171608,0.171608,1039.279297,NaN,NaN,2108.284424,0.000000,0.171608
5.905000,1039.955933,0.171661,0.171661,1039.955933,NaN,NaN,2108.668945,0.000000,0.171661
5.906000,1040.371094,0.171715,0.171715,1040.371094,NaN,NaN,2109.130371,0.000000,0.171715
5.907000,1040.478760,0.171764,0.171764,1040.478760,NaN,NaN,2109.514648,0.000000,0.171764
5.908000,1040.478760,0.171818,0.171818,1040.478760,NaN,NaN,2109.899170,0.000000,0.171818
5.909000,1040.524902,0.171871,0.171871,1040.524902,NaN,NaN,2110.360596,0.000000,0.171871
5.910000,1040.801758,0.171925,0.171925,1040.801758,NaN,NaN,2110.744873,0.000000,0.171925
5.911000,1041.001587,0.171974,0.171974,1041.001587,NaN,NaN,2111.129395,0.000000,0.171974
5.912000,1041.386108,0.172028,0.172028,1041.386108,NaN,NaN,2111.590820,0.000000,0.172028
5.913000,1041.216919,0.172081,0.172081,1041.216919,NaN,NaN,2111.975098,0.000000,0.172081
5.914001,1041.339966,0.172131,0.172131,1041.339966,NaN,NaN,2112.436523,0.000000,0.172131
5.915000,1041.524536,0.172188,0.172188,1041.524536,NaN,NaN,2112.821045,0.000000,0.172188
5.916000,1042.031982,0.172237,0.172237,1042.031982,NaN,NaN,2113.205566,0.000000,0.172237
5.917000,1042.185791,0.172291,0.172291,1042.185791,NaN,NaN,2113.666748,0.000000,0.172291
5.918000,1042.155029,0.172344,0.172344,1042.155029,NaN,NaN,2114.051270,0.000000,0.172344
5.919000,1042.170410,0.172394,0.172394,1042.170410,NaN,NaN,2114.435791,0.000000,0.172394
5.920000,1042.477905,0.172447,0.172447,1042.477905,NaN,NaN,2114.896973,0.000000,0.172447
5.921000,1042.908447,0.172501,0.172501,1042.908447,NaN,NaN,2115.281494,0.000000,0.172501
5.922000,1043.292969,0.172554,0.172554,1043.292969,NaN,NaN,2115.742920,0.000000,0.172554
5.923000,1043.554443,0.172604,0.172604,1043.554443,NaN,NaN,2116.127197,0.000000,0.172604
5.924000,1043.554443,0.172661,0.172661,1043.554443,NaN,NaN,2116.511719,0.000000,0.172661
5.925000,1043.508301,0.172710,0.172710,1043.508301,NaN,NaN,2116.973145,0.000000,0.172710
5.926000,1043.892700,0.172760,0.172760,1043.892700,NaN,NaN,2117.357422,0.000000,0.172760
5.927000,1044.215698,0.172817,0.172817,1044.215698,NaN,NaN,2117.741943,0.000000,0.172817
5.928000,1044.430908,0.172867,0.172867,1044.430908,NaN,NaN,2118.203369,0.000000,0.172867
5.929000,1044.292480,0.172920,0.172920,1044.292480,NaN,NaN,2118.587891,0.000000,0.172920
5.930000,1044.400146,0.172974,0.172974,1044.400146,NaN,NaN,2119.049072,0.000000,0.172974
5.931000,1044.692383,0.173027,0.173027,1044.692383,NaN,NaN,2119.433594,0.000000,0.173027
5.932000,1045.215210,0.173080,0.173080,1045.215210,NaN,NaN,2119.818115,0.000000,0.173080
5.933000,1045.353638,0.173130,0.173130,1045.353638,NaN,NaN,2120.279297,0.000000,0.173130
5.934000,1045.568848,0.173183,0.173183,1045.568848,NaN,NaN,2120.663818,0.000000,0.173183
5.935000,1045.599609,0.173237,0.173237,1045.599609,NaN,NaN,2121.048340,0.000000,0.173237
5.936000,1045.861084,0.173290,0.173290,1045.861084,NaN,NaN,2121.509521,0.000000,0.173290
5.937000,1046.522339,0.173340,0.173340,1046.522339,NaN,NaN,2121.894043,0.000000,0.173340
5.938000,1046.891479,0.173397,0.173397,1046.891479,NaN,NaN,2122.355469,0.000000,0.173397
5.939000,1047.075928,0.173447,0.173447,1047.075928,NaN,NaN,2122.739746,0.000000,0.173447
5.940000,1047.075928,0.173496,0.173496,1047.075928,NaN,NaN,2123.124268,0.000000,0.173496
5.941000,1047.198975,0.173553,0.173553,1047.198975,NaN,NaN,2123.585693,0.000000,0.173553
5.942000,1047.629517,0.173603,0.173603,1047.629517,NaN,NaN,2123.969971,0.000000,0.173603
5.943000,1047.921753,0.173660,0.173660,1047.921753,NaN,NaN,2124.354492,0.000000,0.173660
5.944000,1048.090942,0.173710,0.173710,1048.090942,NaN,NaN,2124.815918,0.000000,0.173710
5.945000,1047.875610,0.173767,0.173767,1047.875610,NaN,NaN,2125.200439,0.000000,0.173767
5.946000,1047.952515,0.173817,0.173817,1047.952515,NaN,NaN,2125.661621,0.000000,0.173817
5.947001,1048.090942,0.173866,0.173866,1048.090942,NaN,NaN,2126.046143,0.000000,0.173866
5.948000,1048.567627,0.173923,0.173923,1048.567627,NaN,NaN,2126.430664,0.000000,0.173923
5.949000,1048.644531,0.173973,0.173973,1048.644531,NaN,NaN,2126.891846,0.000000,0.173973
5.950000,1048.583008,0.174026,0.174026,1048.583008,NaN,NaN,2127.276367,0.000000,0.174026
5.951000,1048.675293,0.174080,0.174080,1048.675293,NaN,NaN,2127.660889,0.000000,0.174080
5.952000,1048.736816,0.174133,0.174133,1048.736816,NaN,NaN,2128.122070,0.000000,0.174133
5.953000,1049.167358,0.174187,0.174187,1049.167358,NaN,NaN,2128.506592,0.000000,0.174187
5.954000,1049.336548,0.174236,0.174236,1049.336548,NaN,NaN,2128.968018,0.000000,0.174236
5.955000,1049.644043,0.174294,0.174294,1049.644043,NaN,NaN,2129.352295,0.000000,0.174294
5.956000,1049.551880,0.174343,0.174343,1049.551880,NaN,NaN,2129.736816,0.000000,0.174343
5.957000,1049.690186,0.174397,0.174397,1049.690186,NaN,NaN,2130.198242,0.000000,0.174397
5.958000,1050.105469,0.174450,0.174450,1050.105469,NaN,NaN,2130.582764,0.000000,0.174450
5.959000,1050.582153,0.174503,0.174503,1050.582153,NaN,NaN,2130.967041,0.000000,0.174503
5.960001,1050.997314,0.174557,0.174557,1050.997314,NaN,NaN,2131.428467,0.000000,0.174557
5.961000,1050.828247,0.174606,0.174606,1050.828247,NaN,NaN,2131.812988,0.000000,0.174606
5.962000,1051.028076,0.174664,0.174664,1051.028076,NaN,NaN,2132.274170,0.000000,0.174664
5.963000,1051.335693,0.174713,0.174713,1051.335693,NaN,NaN,2132.658691,0.000000,0.174713
5.964000,1051.812378,0.174767,0.174767,1051.812378,NaN,NaN,2133.043213,0.000000,0.174767
5.965000,1052.150757,0.174820,0.174820,1052.150757,NaN,NaN,2133.504395,0.000000,0.174820
5.966000,1052.335205,0.174873,0.174873,1052.335205,NaN,NaN,2133.888916,0.000000,0.174873
5.967000,1052.535156,0.174927,0.174927,1052.535156,NaN,NaN,2134.273437,0.000000,0.174927
5.968000,1052.781250,0.174976,0.174976,1052.781250,NaN,NaN,2134.734619,0.000000,0.174976
5.969000,1053.411743,0.175034,0.175034,1053.411743,NaN,NaN,2135.119141,0.000000,0.175034
5.970000,1053.765381,0.175083,0.175083,1053.765381,NaN,NaN,2135.580566,0.000000,0.175083
5.971000,1053.965332,0.175140,0.175140,1053.965332,NaN,NaN,2135.965088,0.000000,0.175140
5.972000,1054.026855,0.175190,0.175190,1054.026855,NaN,NaN,2136.349365,0.000000,0.175190
5.973000,1054.088379,0.175247,0.175247,1054.088379,NaN,NaN,2136.810791,0.000000,0.175247
5.974000,1054.595825,0.175297,0.175297,1054.595825,NaN,NaN,2137.195312,0.000000,0.175297
5.975000,1055.134033,0.175346,0.175346,1055.134033,NaN,NaN,2137.579590,0.000000,0.175346
5.976000,1055.503174,0.175404,0.175404,1055.503174,NaN,NaN,2138.041016,0.000000,0.175404
5.977000,1055.533936,0.175453,0.175453,1055.533936,NaN,NaN,2138.425537,0.000000,0.175453
5.978000,1055.764526,0.175510,0.175510,1055.764526,NaN,NaN,2138.886719,0.000000,0.175510
5.979000,1055.979858,0.175560,0.175560,1055.979858,NaN,NaN,2139.271240,0.000000,0.175560
5.980000,1056.425781,0.175617,0.175617,1056.425781,NaN,NaN,2139.655762,0.000000,0.175617
5.981000,1056.687256,0.175667,0.175667,1056.687256,NaN,NaN,2140.116943,0.000000,0.175667
5.982000,1056.917969,0.175720,0.175720,1056.917969,NaN,NaN,2140.501465,0.000000,0.175720
5.983000,1057.225464,0.175774,0.175774,1057.225464,NaN,NaN,2140.885986,0.000000,0.175774
5.984000,1057.456177,0.175827,0.175827,1057.456177,NaN,NaN,2141.347168,0.000000,0.175827
5.985000,1057.932861,0.175880,0.175880,1057.932861,NaN,NaN,2141.731689,0.000000,0.175880
5.986000,1058.255737,0.175934,0.175934,1058.255737,NaN,NaN,2142.193115,0.000000,0.175934
5.987000,1058.532593,0.175987,0.175987,1058.532593,NaN,NaN,2142.577637,0.000000,0.175987
5.988000,1058.394165,0.176041,0.176041,1058.394165,NaN,NaN,2142.961914,0.000000,0.176041
5.989000,1058.578735,0.176090,0.176090,1058.578735,NaN,NaN,2143.423340,0.000000,0.176090
5.990000,1058.901733,0.176147,0.176147,1058.901733,NaN,NaN,2143.807861,0.000000,0.176147
5.991000,1059.347656,0.176197,0.176197,1059.347656,NaN,NaN,2144.192139,0.000000,0.176197
5.992000,1059.947388,0.176254,0.176254,1059.947388,NaN,NaN,2144.653564,0.000000,0.176254
5.993001,1059.855103,0.176304,0.176304,1059.855103,NaN,NaN,2145.038086,0.000000,0.176304
5.994000,1059.855103,0.176357,0.176357,1059.855103,NaN,NaN,2145.499268,0.000000,0.176357
5.995000,1060.070435,0.176411,0.176411,1060.070435,NaN,NaN,2145.883789,0.000000,0.176411
5.996000,1060.454834,0.176468,0.176468,1060.454834,NaN,NaN,2146.268311,0.000000,0.176468
5.997000,1060.639404,0.176517,0.176517,1060.639404,NaN,NaN,2146.729492,0.000000,0.176517
5.998000,1060.839355,0.176567,0.176567,1060.839355,NaN,NaN,2147.114014,0.000000,0.176567
5.999000,1060.916260,0.176624,0.176624,1060.916260,NaN,NaN,2147.575439,0.000000,0.176624
6.000000,1061.069946,0.176678,0.176678,1061.069946,NaN,NaN,2147.959961,0.000000,0.176678
6.001000,1061.562134,0.176731,0.176731,1061.562134,NaN,NaN,2148.344238,0.000000,0.176731
6.002000,1061.946533,0.176781,0.176781,1061.946533,NaN,NaN,2148.805664,0.000000,0.176781
6.003000,1062.208008,0.176838,0.176838,1062.208008,NaN,NaN,2149.190186,0.000000,0.176838
6.004000,1062.008057,0.176891,0.176891,1062.008057,NaN,NaN,2149.574463,0.000000,0.176891
6.005000,1062.269409,0.176941,0.176941,1062.269409,NaN,NaN,2150.035889,0.000000,0.176941
6.006001,1062.638550,0.176998,0.176998,1062.638550,NaN,NaN,2150.420410,0.000000,0.176998
6.007000,1063.161377,0.177048,0.177048,1063.161377,NaN,NaN,2150.881592,0.000000,0.177048
6.008000,1063.453613,0.177105,0.177105,1063.453613,NaN,NaN,2151.266113,0.000000,0.177105
6.009000,1063.376709,0.177155,0.177155,1063.376709,NaN,NaN,2151.650635,0.000000,0.177155
6.010000,1063.515137,0.177212,0.177212,1063.515137,NaN,NaN,2152.111816,0.000000,0.177212
6.011000,1063.622681,0.177261,0.177261,1063.622681,NaN,NaN,2152.496338,0.000000,0.177261
6.012000,1064.037964,0.177315,0.177315,1064.037964,NaN,NaN,2152.880859,0.000000,0.177315
6.013000,1064.253296,0.177368,0.177368,1064.253296,NaN,NaN,2153.342041,0.000000,0.177368
6.014000,1064.207153,0.177422,0.177422,1064.207153,NaN,NaN,2153.726562,0.000000,0.177422
6.015000,1064.314697,0.177475,0.177475,1064.314697,NaN,NaN,2154.187988,0.000000,0.177475
6.016000,1064.345459,0.177528,0.177528,1064.345459,NaN,NaN,2154.572510,0.000000,0.177528
6.017000,1064.853027,0.177582,0.177582,1064.853027,NaN,NaN,2154.956787,0.000000,0.177582
6.018000,1065.022095,0.177635,0.177635,1065.022095,NaN,NaN,2155.418213,0.000000,0.177635
6.019000,1064.945190,0.177685,0.177685,1064.945190,NaN,NaN,2155.802734,0.000000,0.177685
6.020000,1064.806885,0.177742,0.177742,1064.806885,NaN,NaN,2156.187012,0.000000,0.177742
6.021000,1064.699219,0.177795,0.177795,1064.699219,NaN,NaN,2156.648437,0.000000,0.177795
6.022000,1064.975952,0.177849,0.177849,1064.975952,NaN,NaN,2157.032959,0.000000,0.177849
6.023000,1065.222046,0.177902,0.177902,1065.222046,NaN,NaN,2157.494141,0.000000,0.177902
6.024000,1065.314331,0.177956,0.177956,1065.314331,NaN,NaN,2157.878662,0.000000,0.177956
6.025000,1065.083618,0.178009,0.178009,1065.083618,NaN,NaN,2158.263184,0.000000,0.178009
6.026000,1065.129761,0.178066,0.178066,1065.129761,NaN,NaN,2158.724365,0.000000,0.178066
6.027000,1065.298950,0.178116,0.178116,1065.298950,NaN,NaN,2159.108887,0.000000,0.178116
6.028000,1065.621826,0.178169,0.178169,1065.621826,NaN,NaN,2159.493408,0.000000,0.178169
6.029000,1066.006348,0.178223,0.178223,1066.006348,NaN,NaN,2159.954834,0.000000,0.178223
6.030000,1065.852539,0.178276,0.178276,1065.852539,NaN,NaN,2160.339111,0.000000,0.178276
6.031000,1065.867920,0.178329,0.178329,1065.867920,NaN,NaN,2160.800537,0.000000,0.178329
6.032000,1066.098633,0.178383,0.178383,1066.098633,NaN,NaN,2161.185059,0.000000,0.178383
6.033000,1066.606079,0.178440,0.178440,1066.606079,NaN,NaN,2161.569336,0.000000,0.178440
6.034000,1066.898315,0.178490,0.178490,1066.898315,NaN,NaN,2162.030762,0.000000,0.178490
6.035000,1067.159668,0.178543,0.178543,1067.159668,NaN,NaN,2162.415283,0.000000,0.178543
6.036000,1067.221191,0.178596,0.178596,1067.221191,NaN,NaN,2162.799561,0.000000,0.178596
6.037000,1067.221191,0.178650,0.178650,1067.221191,NaN,NaN,2163.260986,0.000000,0.178650
6.038000,1067.713257,0.178707,0.178707,1067.713257,NaN,NaN,2163.645508,0.000000,0.178707
6.039001,1068.051636,0.178757,0.178757,1068.051636,NaN,NaN,2164.106689,0.000000,0.178757
6.040000,1068.266968,0.178814,0.178814,1068.266968,NaN,NaN,2164.491211,0.000000,0.178814
6.041000,1068.067017,0.178864,0.178864,1068.067017,NaN,NaN,2164.875732,0.000000,0.178864
6.042000,1068.020874,0.178917,0.178917,1068.020874,NaN,NaN,2165.337158,0.000000,0.178917
